X,
19.37701396348013,48.67075664621672
19.37701396348013,149.2842535787321
20.021482277121375,101.43149284253576
20.794844253490872,130.2658486707566
23.888292158968852,123.51738241308792
24.790547798066594,80.57259713701428
27.883995703544574,107.56646216768914
30.848549946294305,137.62781186094068
32.910848549946294,42.53578732106334
32.910848549946294,168.9161554192229
33.941997851772285,78.11860940695293
34.84425349087003,151.1247443762781
37.93770139634801,36.40081799590999
38.96885069817401,57.8732106339468
40.77336197636949,127.19836400817994
44.12459720730398,142.53578732106337
44.25349087003222,95.91002044989771
44.897959183673464,149.2842535787321
45.54242749731472,92.2290388548057
45.54242749731472,98.9775051124744
45.54242749731472,142.53578732106337
45.92910848549946,173.8241308793456
46.96025778732545,32.71983640081794
50.82706766917293,17.38241308793451
53.92051557465091,72.5971370143149
54.82277121374865,135.78732106339467
54.951664876476904,192.2290388548057
55.85392051557465,170.7566462167689
57.14285714285714,159.1002044989775
57.78732545649839,152.3517382413088
58.56068743286788,35.78732106339464
58.56068743286788,159.1002044989775
59.59183673469387,31.492842535787275
61.00966702470461,110.63394683026581
62.8141783029001,97.75051124744373
62.943071965628356,49.28425357873206
62.943071965628356,188.5480572597137
66.80988184747582,162.7811860940695
69.00107411385606,77.5051124744376
71.83673469387755,35.1738241308793
71.83673469387755,62.167689161554165
72.9967776584318,124.7443762781186
75.83243823845328,143.76278118609406
77.76584317937701,99.59100204498975
80.98818474758323,77.5051124744376
81.89044038668098,119.22290388548055
87.81954887218043,98.9775051124744
