X,
149.01960784313727,68.49802371541502
149.01960784313727,85.33596837944664
149.97549019607843,37.19367588932805
149.97549019607843,46.44268774703556
151.9607843137255,74.1897233201581
153.06372549019608,70.15810276679841
154.01960784313727,76.56126482213438
154.4607843137255,58.06324110671936
156.0049019607843,50.711462450592876
156.0049019607843,75.37549407114625
157.0343137254902,82.25296442687747
158.06372549019608,110.0
159.01960784313727,95.0592885375494
159.09313725490196,54.2687747035573
159.31372549019608,73.00395256916997
159.5343137254902,45.0197628458498
160.04901960784315,85.33596837944664
160.7107843137255,59.2490118577075
162.54901960784315,79.88142292490119
164.09313725490196,98.14229249011858
164.6813725490196,67.78656126482213
165.04901960784315,116.87747035573122
165.26960784313727,59.48616600790513
165.7107843137255,49.76284584980236
168.06372549019608,73.2411067193676
168.06372549019608,76.32411067193675
168.06372549019608,83.20158102766798
169.09313725490196,65.65217391304347
170.04901960784315,82.25296442687747
170.7843137254902,74.1897233201581
172.10784313725492,69.44664031620553
172.10784313725492,94.11067193675889
172.10784313725492,101.93675889328063
173.06372549019608,83.20158102766798
176.07843137254903,60.67193675889328
176.07843137254903,84.38735177865613
176.07843137254903,99.0909090909091
177.62254901960785,74.42687747035572
178.1372549019608,80.35573122529644
180.12254901960785,103.12252964426878
182.10784313725492,79.1699604743083
182.10784313725492,83.43873517786561
182.10784313725492,88.18181818181819
