X,
1902.4565756823822,-0.802228412256266
1902.7543424317619,-1.4707520891364885
1902.8287841191068,-0.9693593314763218
1903.8709677419354,-1.9052924791086339
1904.0942928039701,-0.869080779944289
1904.4665012406947,1.7047353760445687
1904.6898263027294,-1.4707520891364885
1905.2109181141439,-2.072423398328689
1905.5086848635235,-2.841225626740945
1905.6575682382133,-1.036211699164344
1905.880893300248,1.3704735376044574
1905.955334987593,-1.738161559888578
1906.3275434243176,-2.306406685236767
1906.6253101736972,-3.9108635097493014
1906.6253101736972,-1.1699164345403892
1906.9975186104218,-1.4038997214484663
1907.1464019851117,0.16713091922005674
1907.5930521091811,-2.206128133704734
1908.1885856079405,1.7381615598885802
1908.63523573201,2.506963788300836
1908.7096774193549,1.8718662952646246
1909.7518610421837,1.7047353760445687
1909.8263027295286,-3.142061281337045
1909.9007444168735,-1.8050139275766002
1911.0173697270473,0.13370473537604566
1911.3895781637716,-2.038997214484678
1911.985111662531,-1.2033426183843998
1912.2084367245657,-3.777158774373257
1912.2828784119106,-4.278551532033424
1912.3573200992555,-3.1086350974930346
1912.3573200992555,0.3676880222841237
1912.5806451612902,1.0362116991643462
1912.72952853598,-2.272980501392756
1913.3995037220843,1.3370473537604464
1913.4739454094292,1.6713091922005576
1913.697270471464,3.008356545961003
1913.771712158809,3.8774373259052926
1913.9950372208436,2.33983286908078
1914.8138957816377,-1.8384401114206117
1915.0372208436725,0.16713091922005674
1915.5583126550869,1.3370473537604464
1916.302729528536,0.7688022284122571
1916.6004962779157,-1.3704735376044557
1916.7493796526055,-4.278551532033424
1916.7493796526055,0.20055710306406827
1917.7915632754343,0.40111420612813475
1918.3870967741937,0.10027855153203458
1918.4615384615386,-0.3342618384401108
1918.5359801488835,-0.2005571030640656
1918.9081885856078,1.1030640668523684
1918.9826302729527,-0.7353760445682438
1919.2059553349875,-1.7047353760445665
1920.0992555831265,-1.3370473537604441
1920.0992555831265,-0.4345403899721436
1920.1736972704714,-1.738161559888578
1920.3225806451612,-0.9359331476323112
1920.7692307692307,2.7075208913649025
1921.5136476426799,-0.06685236768802127
1921.8858560794044,1.7715877437325913
1921.9602977667494,-0.9359331476323112
1922.183622828784,0.6685236768802238
1922.7791563275434,3.5766016713091924
1922.8535980148883,4.345403899721449
1923.076923076923,1.1364902506963799
1923.151364764268,2.8412256267409473
1923.6724565756824,-0.9359331476323112
1923.970223325062,0.3676880222841237
1924.6401985111663,-2.8746518105849566
1924.937965260546,-1.3370473537604441
1925.1612903225807,1.2367688022284131
1925.6823821339951,-0.23398328690807624
1925.75682382134,0.4679665738161569
1925.831265508685,1.9387186629526467
1926.0545905707197,-5.582172701949858
1926.2034739454095,1.3370473537604464
1926.575682382134,-6.6518105849582145
1926.6501240694788,-4.044568245125346
1926.9478908188585,-5.582172701949858
1927.0967741935483,-1.738161559888578
1927.4689826302729,0.9025069637883019
1928.287841191067,0.20055710306406827
1928.9578163771712,0.40111420612813475
1929.3300248138958,-2.506963788300834
1929.3300248138958,-0.46796657381615514
1929.3300248138958,0.8022284122562686
1930.0,0.6016713091922017
1930.893300248139,1.0362116991643462
1931.4143920595534,-0.5682451253481888
1931.786600496278,-2.674094707520889
1932.3076923076924,1.9387186629526467
1933.573200992556,0.13370473537604566
1933.8709677419356,-2.4735376044568227
1934.7642679900744,2.1058495821727026
1934.7642679900744,2.6072423398328697
1934.8387096774193,0.6350974930362128
1935.062034739454,0.033426183844012414
1935.062034739454,3.1420612813370474
1935.136476426799,1.3036211699164353
1935.4342431761786,-0.36768802228412145
1935.4342431761786,2.4066852367688027
1935.6575682382133,2.774373259052925
1935.955334987593,-0.869080779944289
1935.955334987593,0.20055710306406827
1936.1042183622828,-1.7715877437325886
1936.6997518610422,0.0668523676880235
