X,4
1.4674735249621786,30.62615101289134
1.6308623298033282,30.34990791896869
1.794251134644478,33.60957642725599
1.794251134644478,34.16206261510129
2.1482602118003027,25.874769797421727
2.184568835098336,32.28360957642725
2.275340393343419,22.504604051565373
2.3661119515885023,22.504604051565373
2.411497730711044,21.123388581952113
2.4750378214826023,21.454880294659297
2.5839636913767023,21.344383057090234
2.747352496217852,21.51012891344383
3.1376701966717095,22.559852670349905
3.1739788199697427,24.272559852670348
5.325264750378215,10.460405156537746
X,6
1.903177004538578,27.42173112338858
3.4916792738275344,17.476979742173107
3.500756429652043,15.1012891344383
X,8
3.1649016641452343,15.764272559852664
3.437216338880484,18.692449355432775
3.500756429652043,15.653775322283604
3.564296520423601,14.106813996316752
3.7276853252647504,17.255985267034987
3.7730711043872924,15.156537753222832
3.8366111951588504,13.222836095764269
3.845688350983359,19.13443830570902
4.081694402420576,16.316758747697968
5.334341906202724,14.659300184162056
