X,
12.298980747451871,99.59349593495932
12.298980747451871,149.59349593495932
12.298980747451871,198.98373983739836
12.84258210645527,58.739837398373936
14.201585503963763,178.2520325203252
15.016987542468858,172.15447154471545
15.696489241223105,178.2520325203252
17.191392978482448,161.78861788617886
17.463193657984146,78.25203252032517
17.870894677236695,168.4959349593496
18.278595696489244,137.39837398373982
18.68629671574179,161.78861788617886
19.637599093997736,133.73983739837396
19.637599093997736,140.4471544715447
19.909399773499434,123.37398373983739
20.86070215175538,91.05691056910567
25.34541336353341,95.93495934959347
29.830124575311437,97.15447154471542
33.907134767836915,92.8861788617886
38.79954699886749,95.3252032520325
43.28425821064552,98.98373983739835
45.86636466591166,136.17886178861787
46.138165345413356,117.27642276422762
46.81766704416761,148.98373983739836
47.0894677236693,121.54471544715445
51.43827859569648,148.3739837398374
54.97168742921857,153.86178861788616
56.46659116647791,150.8130081300813
56.46659116647791,157.520325203252
62.98980747451868,154.47154471544715
63.26160815402038,144.71544715447152
66.93091732729332,142.8861788617886
67.7463193657984,149.59349593495932
68.42582106455265,142.8861788617886
74.94903737259342,148.98373983739836
75.90033975084935,142.8861788617886
77.39524348810872,142.8861788617886
78.89014722536805,159.34959349593495
80.38505096262739,159.34959349593495
82.01585503963759,148.98373983739836
83.23895809739523,189.22764227642276
83.78255945639863,197.15447154471545
84.05436013590032,170.3252032520325
84.32616081540202,160.5691056910569
